Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
18	50	3	47	596	24	234	10432	10666	1	0	0	1	1	3	5	26.0000000000017	29	32		6					1.9399975	
19	50	2	48	502	15	210	21507	21717	1	0	0	1	1	3	5	13.9999999999965	17	18		3					13.2359988	
20	50	0	50	474	33	378	0	378	1	0	0	1	1	3	5	15.9999999999999	19	19		9					0.0240017	
21	50	3	47	524	29	282	31947	32229	1	0	0	1	1	3	5	20.9999999999959	24	26		6					19.7120042	
22	50	3	47	397	25	119	12668	12787	1	0	0	1	1	3	5	19.9999999999991	23	26		6					4.5870023	
23	50	1	49	660	23	503	9560	10063	1	0	0	1	1	3	5	28.9999999999994	32	33		7					1.5139953	
24	50	4	46	517	18	399	26775	27174	1	0	0	1	1	3	5	19.9999999999919	23	25		6					30.8339957	
25	50	1	49	571	23	477	39537	40014	1	0	0	1	1	3	5	22.9999999999895	26	27		6					6.3229795	
26	50	2	48	700	40	474	67339	67813	1	0	0	1	1	3	5	29.0000000000326	33	35		9					33.6410048	
27	50	2	48	658	12	398	69853	70251	1	0	0	1	1	3	5	22	25	27		3					94.2869997	
28	50	3	47	515	20	487	57082	57569	1	0	0	1	1	3	5	20.000000000021	23	26		5					96.187001	
29	50	1	49	580	17	481	34551	35032	1	0	0	1	1	3	5	23.0000000000041	26	27		4					10.8460004	
0	100	3	97	2016	56	1263	415257	416520	1	0	0	1	1	3	5	39.9999999999348	43	46		7					1644.2799934	
1	100	6	94	2108	37	1185	1144552	1145737	1	0	0	1	1	3	5	34.9999999998882	38	43		6					5225.3112841	
2	100	1	99	2132	66	2739	111945	114684	1	0	0	1	1	3	5	45.0000000003888	48	49		10					90.1967489	
3	100	7	93	2694	107	2042	1528644	1530686	1	0	0	1	1	3	5	42.9999999990314	46	53		10					8547.5960048	
4	100	4	96	2365	127	2010	935073	937083	1	0	0	1	1	3	5	59.0000000001118	62	66		22					5894.5654415	
5	100	3	97	2001	12	1563	677587	679150	1	0	0	1	1	3	5	35.0000000001304	39	42		4					3608.7045341	
6	100	2	98	1662	83	741	49780	50521	1	0	0	1	1	3	5	34.9999999999756	38	40		13					8.8762446	
7	100	3	97	3108	74	7764	3235101	3242865	1	0	0	1	1	3	5	51.9999999967962	56	59		5					8531.0819551	
8	100	6	94	2381	59	3799	2456639	2460438	1	0	0	1	1	3	5	44.9999999946356	49	55		8					4787.5620363	
10	100	5	95	2797	63	4217	2878692	2882909	1	0	0	1	1	3	5	48.9999999976903	52	57		8					6684.8128804	
11	100	1	99	2783	49	2914	680436	683350	1	0	0	1	1	3	5	58.0000000003353	61	62		10					3699.0090451	
12	100	5	95	2421	106	2524	1184510	1187034	1	0	0	1	1	3	5	50.0000000002608	53	58		13					4785.3429915	
13	100	1	99	2605	92	4547	886289	890836	1	0	0	1	1	3	5	55.0000000000745	58	59		11					6612.7229867	
14	100	5	95	2388	82	1478	1055222	1056700	1	0	0	1	1	3	5	32.0000000003353	36	40		5					3945.059004	
15	100	5	95	2438	132	1810	1098176	1099986	1	0	0	1	1	3	5	55.0000000007823	59	64		19					5715.7410057	
16	100	3	97	2394	53	2727	826521	829248	1	0	0	1	1	3	5	45.0000000002235	49	52		10					5206.1960309	
17	100	2	98	1851	71	1719	118522	120241	1	0	0	1	1	3	5	40.0000000000605	44	46		12					44.1629847	
18	100	6	94	2392	99	1271	1262551	1263822	1	0	0	1	1	3	5	43.9999999997392	47	53		9					5685.609013	
19	100	3	97	2403	70	4236	1248490	1252726	1	0	0	1	1	3	5	47.0000000007078	51	54		12					10368.7900003	
20	100	3	97	2255	90	2917	1134941	1137858	1	0	0	1	1	3	5	50.0000000000373	54	56		15					8830.4579888	
21	100	6	94	2176	91	2444	799806	802250	1	0	0	1	1	3	5	50.9999999998137	55	60		18					4613.7219897	
22	100	6	94	1948	98	2396	1327392	1329788	1	0	0	1	1	3	5	38.9999999999255	42	47		9					6175.509998	
23	100	2	98	2391	77	3288	313185	316473	1	0	0	1	1	3	5	56.0000000000838	59	61		14					536.5799855	
24	100	5	95	2144	69	3309	1031586	1034895	1	0	0	1	1	3	5	41.0000000004098	44	48		10					3764.0080004	
25	100	2	98	2298	73	3029	796797	799826	1	0	0	1	1	3	5	42.9999999992736	47	49		12					5230.2110051	
26	100	4	96	2772	80	3454	1953320	1956774	1	0	0	1	1	3	5	49.9999999983981	53	57		9					13501.0280134	
27	100	4	96	2208	51	2009	993213	995222	1	0	0	1	1	3	5	38.9999999994598	42	46		5					3601.4509853	
28	100	4	96	2484	78	3887	1312427	1316314	1	0	0	1	1	3	5	60.000000000596	64	68		15					9335.2060056	
29	100	3	97	2562	78	3341	993256	996597	1	0	0	1	1	3	5	53.9999999991432	58	61		13					3601.484999	
0	20	1	19	72	2	6	23	29	2	0	0	1	1	3	5	2	6	6		0					0.0329918	
1	20	1	19	70	1	13	0	13	2	0	0	1	1	3	5	2	7	7		1					0.2239966	
2	20	1	19	82	5	37	1	38	2	0	0	1	1	3	5	4.00000000000001	10	11		2					0.0230009	
3	20	2	18	106	3	13	376	389	2	0	0	1	1	3	5	3.99999999999998	8	10		0					0.3979954	
4	20	0	20	127	0	113	0	113	2	0	0	1	1	3	5	7.99999999999997	12	12		0					0.0449999	
5	20	0	20	45	0	19	0	19	2	0	0	1	1	3	5	0	3	3		0					0.019998	
6	20	0	20	73	1	16	0	16	2	0	0	1	1	3	5	2	7	7		1					0.0110002	
7	20	1	19	106	1	33	114	147	2	0	0	1	1	3	5	2.99999999999999	9	10		1					0.1589998	
8	20	3	17	84	1	47	1533	1580	2	0	0	1	1	3	5	6	10	12		1					1.573001	
9	20	0	20	101	1	64	0	64	2	0	0	1	1	3	5	3.99999999999999	10	10		0					0.037999	
10	20	1	19	78	2	26	85	111	2	0	0	1	1	3	5	1.99999999999999	7	7		0					0.0649981	
11	20	1	19	139	3	64	1984	2048	2	0	0	1	1	3	5	5.00000000000036	12	13		1					1.8909996	
12	20	1	19	119	8	52	1743	1795	2	0	0	1	1	3	5	8.99999999999927	16	17		6					0.4500013	
