Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
8	50	6	44	557	14	287	75499	75786	1	0	0	1	1	3	5	24	27	33	27	30	4	4				146.1970387	3	27	25	25	24	24	24	
9	50	2	48	675	17	1007	126259	127266	1	0	0	1	1	3	5	29	31	33	31	33	4	4				267.1370081	3	31	30	30	29	29	29	
10	50	4	46	679	11	530	122904	123434	1	0	0	1	1	3	5	29	31	35	31	35	4	4				345.2410174	3	31	30	30	29	29	29	
11	50	1	49	769	16	484	62689	63173	1	0	0	1	1	3	5	30	32	33	32	33	5	5				89.3029855	2	32	30	30	30	
12	50	4	46	525	30	323	35907	36230	1	0	0	1	1	3	5	27	30	34	30	34	11	11				135.4419978	5	30	29	30	29	29	28	28	27	27	27	
13	50	0	50	658	18	389	0	389	1	0	0	1	1	3	5	28	30	30	30	30	6	6				1.1939992	2	30	28	28	28	
14	50	2	48	549	13	120	14138	14258	1	0	0	1	1	3	5	16	19	21	19	21	3	3				12.7950015	2	19	17	16	16	
15	50	2	48	667	29	504	53424	53928	1	0	0	1	1	3	5	24	28	30	28	30	6	6				35.4710028	2	28	26	24	24	
16	50	1	49	558	20	444	6566	7010	1	0	0	1	1	3	5	12	15	16	15	16	1	1				3.7600033	2	15	13	12	12	
17	50	2	48	487	20	200	7649	7849	1	0	0	1	1	3	5	18	21	23	21	23	6	6				6.8810224	3	21	19	19	18	18	18	
18	50	3	47	596	24	234	10432	10666	1	0	0	1	1	3	5	26	29	30	29	32	7	7				13.9939998	2	29	27	26	26	
19	50	2	48	502	15	210	21507	21717	1	0	0	1	1	3	5	14	17	19	17	19	4	3				24.6170111	3	17	16	15	14	14	14	
20	50	0	50	474	33	378	0	378	1	0	0	1	1	3	5	16	19	19	19	19	8	6				0.2190054	2	19	16	16	16	
21	50	3	47	524	29	282	31947	32229	1	0	0	1	1	3	5	22	24	27	24	27	6	6				87.6580221	4	24	23	24	23	23	22	22	22	
22	50	3	47	397	25	119	12668	12787	1	0	0	1	1	3	5	20	23	26	23	26	6	6				22.0399793	3	23	22	22	20	20	20	
23	50	1	49	660	23	503	9560	10063	1	0	0	1	1	3	5	29	32	33	32	33	7	7				7.4549995	2	32	30	29	29	
24	50	4	46	517	18	399	26775	27174	1	0	0	1	1	3	5	20	23	26	23	26	6	7				77.0279994	4	23	22	22	21	21	20	20	20	
25	50	1	49	571	23	477	39537	40014	1	0	0	1	1	3	5	23	26	27	26	27	6	6				19.5139989	2	26	23	23	23	
26	50	2	48	700	40	474	67339	67813	1	0	0	1	1	3	5	30	33	35	33	35	9	8				65.9050026	2	33	31	30	30	
27	50	2	48	658	12	398	69853	70251	1	0	0	1	1	3	5	22	25	27	25	27	4	3				64.001979	2	25	24	22	22	
28	50	3	47	515	20	487	57082	57569	1	0	0	1	1	3	5	20	23	25	23	26	5	5				58.7409985	2	23	22	20	20	
29	50	1	49	580	17	481	34551	35032	1	0	0	1	1	3	5	24	26	27	26	27	4	4				41.6420005	2	26	24	24	24	
0	20	1	19	72	2	6	23	29	2	0	0	1	1	3	5	2	6	7	6	7	0	0				0.3000006	2	6	2	2	2	
1	20	1	19	70	1	13	0	13	2	0	0	1	1	3	5	2	7	7	7	7	1	1				0.0960187	2	7	2	2	2	
2	20	1	19	82	5	37	1	38	2	0	0	1	1	3	5	4	10	11	10	11	2	2				0.1200025	2	10	5	4	4	
