Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
0	20	1	19	72	2	6	23	29	1	0	0	1	1	3	5	4	6	6	6	6	0	0				0.109375	2	6	4	4	4	
1	20	1	19	70	1	13	0	13	1	0	0	1	1	3	5	4	7	7	7	7	1	1				0	2	7	4	4	4	
2	20	1	19	82	5	37	1	38	1	0	0	1	1	3	5	7	10	11	10	11	2	2				0.0156254	2	10	7	7	7	
3	20	2	18	106	3	13	376	389	1	0	0	1	1	3	5	6	8	10	8	10	0	0				0.2031226	4	8	4	7	5	6.00000000000001	4	6	6	
4	20	0	20	127	0	113	0	113	1	0	0	1	1	3	5	10	12	12	12	12	0	0				0.0156246	2	12	10	10	10	
5	20	0	20	45	0	19	0	19	1	0	0	1	1	3	5	0	3	3	3	3	0	0				0.0156251	2	3	0	0	0	
6	20	0	20	73	1	16	0	16	1	0	0	1	1	3	5	4	7	7	7	7	1	1				0.0624998	3	7	4	6	4	4	4	
7	20	1	19	106	1	33	114	147	1	0	0	1	1	3	5	6	9	10	9	9	1	1				0.0312541	2	9	5	6	6	
8	20	3	17	84	1	47	1533	1580	1	0	0	1	1	3	5	8	10	11	10	11	1	1				0.1875158	4	10	7	8	6	8	7	8	8	
9	20	0	20	101	1	64	0	64	1	0	0	1	1	3	5	7	10	10	10	10	0	0				0.0624922	3	10	7	8	7	7	7	
10	20	1	19	78	2	26	85	111	1	0	0	1	1	3	5	4	7	8	7	7	0	0				0.062506	3	7	3	5	4	4	4	
11	20	1	19	139	3	64	1984	2048	1	0	0	1	1	3	5	8	12	13	12	13	1	1				0.171885	3	12	8	9	8	8	8	
12	20	1	19	119	8	52	1743	1795	1	0	0	1	1	3	5	12	16	17	16	17	6	6				0.156241	4	16	12	14	12	13	12	12	12	
13	20	0	20	106	8	20	0	20	1	0	0	1	1	3	5	9	12	12	12	12	3	3				0.0312509	2	12	9	9	9	
14	20	2	18	69	1	1	100	101	1	0	0	1	1	3	5	4	7	9	7	9	1	1				0.0937577	3	7	3	5	4	4	4	
15	20	1	19	84	1	0	8	8	1	0	0	1	1	3	5	0	2	3	2	3	0	0				0.0156159	2	2	0	0	0	
16	20	1	19	91	4	12	165	177	1	0	0	1	1	3	5	4	7	8	7	8	2	2				0.0156253	3	7	4	4	3	4	4	
17	20	1	19	47	2	0	0	0	1	0	0	1	1	3	5	0	0	0	0	0	0	0				0	1	0	0	
18	20	0	20	128	1	47	0	47	1	0	0	1	1	3	5	6	9	9	9	9	1	1				0.046875	3	9	6	7	6	6	6	
19	20	0	20	79	1	0	0	0	1	0	0	1	1	3	5	0	0	0	0	0	0	0				0	1	0	0	
20	20	0	20	50	0	0	0	0	1	0	0	1	1	3	5	0	0	0	0	0	0	0				0	1	0	0	
21	20	0	20	117	7	53	0	53	1	0	0	1	1	3	5	8	11	11	11	11	3	3				0.0468739	3	11	8	9	8	8	8	
22	20	2	18	71	1	2	116	118	1	0	0	1	1	3	5	4	6	7	6	8	0	0				0.0468769	3	6	2	4	2	4	4	
23	20	0	20	122	5	28	0	28	1	0	0	1	1	3	5	7	10	10	10	10	3	3				0.0937495	3	10	7	8	7	7	7	
24	20	1	19	128	5	76	902	978	1	0	0	1	1	3	5	10	14	15	14	15	3	3				0.1406216	3	14	10	13	10	10	10	
25	20	0	20	41	0	2	0	2	1	0	0	1	1	3	5	0	2	2	2	2	0	0				0.0474309	2	2	0	0	0	
26	20	0	20	93	4	9	0	9	1	0	0	1	1	3	5	2	5	5	5	5	0	0				0.0547265	3	5	2	4	2	2	2	
27	20	0	20	87	1	29	0	29	1	0	0	1	1	3	5	5	8	8	8	8	1	1				0.0586746	3	8	5	6	5	5	5	
28	20	1	19	121	3	134	1498	1632	1	0	0	1	1	3	5	7	10	11	10	11	1	1				0.2920942	4	10	7	8	7	8	7	7	7	
29	20	0	20	76	6	7	0	7	1	0	0	1	1	3	5	4	7	7	7	7	2	2				0	2	7	4	4	4	
0	50	1	49	506	23	84	1411	1495	1	0	0	1	1	3	5	18	22	23	22	23	6	6				0.2500015	4	22	18	21	18	19	18	18	18	
1	50	2	48	558	15	246	24791	25037	1	0	0	1	1	3	5	21	25	27	25	27	4	5				0.671879	2	25	21	21	21	
2	50	1	49	535	43	315	4440	4755	1	0	0	1	1	3	5	25	28	29	28	29	10	9				0.3125048	3	28	25	27	25	25	25	
3	50	3	47	743	26	400	45777	46177	1	0	0	1	1	3	5	33	36	38	36	38	7	7				9.859368	8	36	32	36	32	35	33	34	32	33	32	33	32	33	32	33	33	
4	50	0	50	668	28	732	0	732	1	0	0	1	1	3	5	25	28	28	28	28	6	6				0.1406223	3	28	25	26	25	25	25	
5	50	2	48	412	1	226	23198	23424	1	0	0	1	1	3	5	12	15	17	15	17	0	0				3.1406231	6	15	11	14	11	13	12	13	12	12	11	12	12	
6	50	2	48	373	18	113	3231	3344	1	0	0	1	1	3	5	13	17	19	17	19	3	4				0.1406272	2	17	13	13	13	
