Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
0	20	1	19	72	2	6	23	29	0	0	0	1	1	3	5	6	6	7	6	7	0	0				0.1180154	1	6	6	
1	20	1	19	70	1	13	0	13	0	0	0	1	1	3	5	7	7	7	7	7	1	1				0.0139858	1	7	7	
2	20	1	19	82	5	37	1	38	0	0	1	1	1	3	5	7	10	11	10	11	2	2				0.0350062	2	10	7	7	7	
3	20	2	18	106	3	13	376	389	0	0	0	1	1	3	5	8	8	10	8	10	0	0				0.0689885	1	8	8	
4	20	0	20	127	0	113	0	113	0	0	0	1	1	3	5	12	12	12	12	12	0	0				0.023001	1	12	12	
5	20	0	20	45	0	19	0	19	0	0	0	1	1	3	5	3	3	3	3	3	0	0				0.0139981	1	3	3	
6	20	0	20	73	1	16	0	16	0	0	0	1	1	3	5	7	7	7	7	7	1	1				0.0189996	1	7	7	
7	20	1	19	106	1	33	114	147	0	0	0	1	1	3	5	9	9	10	9	10	1	1				0.0299992	1	9	9	
8	20	3	17	84	1	47	1533	1580	0	0	0	1	1	3	5	10	10	13	10	13	1	1				0.1190247	1	10	10	
9	20	0	20	101	1	64	0	64	0	0	0	1	1	3	5	9	9	9	9	9	1	1				0.0210001	1	9	9	
10	20	1	19	78	2	26	85	111	0	0	0	1	1	3	5	6	6	7	6	7	1	1				0.026009	1	6	6	
11	20	1	19	139	3	64	1984	2048	0	0	0	1	1	3	5	12	12	13	12	13	1	1				0.1250023	1	12	12	
12	20	1	19	119	8	52	1743	1795	0	0	2	1	1	3	5	9	17	17	16	17	6	6				0.2870139	2	17	13	9	13	
13	20	0	20	106	8	20	0	20	0	0	2	1	1	3	5	7	12	12	10	10	3	3				0.0439954	2	12	8	7	7	
14	20	2	18	69	1	1	100	101	0	0	0	1	1	3	5	7	7	9	7	9	1	1				0.024	1	7	7	
15	20	1	19	84	1	0	8	8	0	0	0	1	1	3	5	2	2	3	2	3	0	0				0.013999	1	2	2	
16	20	1	19	91	4	12	165	177	0	0	1	1	1	3	5	3	7	8	7	8	3	2				0.0620086	2	7	4	3	6	
17	20	1	19	47	2	0	0	0	0	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0040072	1	0	0	
18	20	0	20	128	1	47	0	47	0	0	0	1	1	3	5	9	9	9	9	9	1	1				0.0199883	1	9	9	
19	20	0	20	79	1	0	0	0	0	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0049969	1	0	0	
20	20	0	20	50	0	0	0	0	0	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0059853	1	0	0	
21	20	0	20	117	7	53	0	53	0	0	2	1	1	3	5	11	11	11	11	11	3	3				0.0489828	2	11	10	11	11	
22	20	2	18	71	1	2	116	118	0	0	0	1	1	3	5	6	6	8	6	8	0	0				0.0249986	1	6	6	
23	20	0	20	122	5	28	0	28	0	0	1	1	1	3	5	7	10	10	10	10	3	3				0.0309807	2	10	7	7	7	
24	20	1	19	128	5	76	902	978	0	0	1	1	1	3	5	5	14	15	14	15	3	3				0.2519973	2	14	13	5	13	
25	20	0	20	41	0	2	0	2	0	0	0	1	1	3	5	2	2	2	2	2	0	0				0.0110015	1	2	2	
26	20	0	20	93	4	9	0	9	0	0	1	1	1	3	5	5	5	5	5	5	0	0				0.0160003	1	5	5	
27	20	0	20	87	1	29	0	29	0	0	0	1	1	3	5	8	8	8	8	8	1	1				0.0159994	1	8	8	
28	20	1	19	121	3	134	1498	1632	0	0	0	1	1	3	5	10	10	11	10	11	1	1				0.1189981	1	10	10	
29	20	0	20	76	6	7	0	7	0	0	1	1	1	3	5	4	7	7	7	7	2	2				0.0299993	2	7	4	4	4	
0	50	1	49	506	23	84	1411	1495	0	0	6	1	1	3	5	8	22	23	22	23	6	6				0.3335147	2	22	15	8	15	
1	50	2	48	558	15	246	24791	25037	0	0	4	1	1	3	5	19	26	27	24	25	5	5				6.206046	2	26	21	19	20	
2	50	1	49	535	43	315	4440	4755	0	0	12	1	1	3	5	18	28	29	28	29	12	12				3.169	3	28	22	25	24	18	23	
3	50	3	47	743	26	400	45777	46177	0	0	7	1	1	3	5	27	38	38	36	38	8	8				33.7624109	3	38	33	34	32	27	33	
4	50	0	50	668	28	732	0	732	0	0	8	1	1	3	5	19	27	27	28	28	8	7				0.5470106	3	27	22	25	24	19	24	
5	50	2	48	412	1	226	23198	23424	0	0	0	1	1	3	5	15	15	17	15	17	1	1				1.0839977	1	15	15	
6	50	2	48	373	18	113	3231	3344	0	0	5	1	1	3	5	10	17	19	17	19	4	4				0.8349991	2	17	15	10	14	
